free_text,label_id
I love you Chu cò mo,normal
bút chị xịn thế,normal
hót luôn,normal
Cô minh hiểu là số offensivenha.,normal
Mày bảo ông quan nào vận động dc số tiền như thế đi. Ngu mà còn diễn,hate
Mất dương chỉ,normal
Tới cảnh cô Minh Hiếu nhạc lên gắt vl 🤣,normal
Giàu  sướng  vãi...  Tui mà  giàu  chắc  tui cũng  như  chị  á,normal
ngay thang sinh cua e nek ba ga,normal
Không có k-icm kém hay hẳn,normal
Con người sống để nại cái ĐỨC người ta có chồng có con nhỏ dại  người ta đâu có đi cướp giật lừa đảo ai ? Chọc và chửi người có bệnh tâm thần để làm gì ác đức lắm đấy,hate
Mũi lệch cô ơi,normal
"Với tình trạng người dân dọn dẹp nhà cửa trước tết đang leo thang. Tôi đề nghị các ban ngành, cơ quan hữu quan phải có biện pháp cải thiện tình trạng bằng một số hình thức như tuyên truyền, răn đe, thu thuế môi trường thật nặng cho những ai dọn nhà cửa nhân dịp tết đến xuân về",offensive
Bạn lại thuyết phục hơn tội cơ 🤣🤣,normal
Con cháu cha,normal
Việt Anh đi đâu cx thây,normal
Ớ,normal
cho em cái giáo án mundô thầy,normal
Chuẩn mẹ rồi :)),normal
Thảo Vy hên m ko phải trả offensive3k gây nợ của Huy =))))))) tiến lên ko độ Huy nha Huyyyy,normal
bài này nghe bâyh hay hơn Độ Tộc các bác ạ =))),normal
Nhanh chậm cmm :)),offensive
Ủa? Công an và côn đồ không phải là offensive hả?,hate
Thầy ui kkk,normal
:))) đó là lúc mà con tim tao không còn cảm giác gì với cs này,normal
hatenormaloffensive9 mùa các giáo án sịn xò 😆,normal
búng tym cho thầy 🥴🥴,normal
Nói thế cho nó vầng :))),normal
"Nợ công thì dân gánh nữa chứ ai, chúng nó đc dân nuôi chứ lm đéo j, k bik dân ta còn bị đì tới mức nào nữa, lũ súc sinh",hate
đang ngó ngó nó thả cho quả boom khả năng đen luôn,normal
Vũ Hậu ui khỏi ăn luôn vì nhìn em k biết con nào là con nào :)),normal
Đạt Con độ tối nay on hk bạn,normal
Câu like kia trời.,normal
Đéo nào đoạn đánh răng tởm vl mà lâu vc😂,offensive
"Cứ mỗi ngày lại có thêm ca nhiễm :)) Mong chị Nhung sớm khoẻ, mặc áo kẻ vào tù ăn thịt nướng rắc muối cho sang miệng 🖕🏻",hate
Hoàng Phong Đỗ Trúc Ngan Do tốt nhất nghỉ ăn mấy con lạ lạ nha mn,normal
Quỳnh Anh k làm luật sư ở đoá à =)),normal
Sam đây cơ mà 😢 tội nghiệp cháu nhỏ,normal
Chính sách ngu dân ngày càng hiệu quả,hate
sao phải khổ gj con corona nay. do thăng trung cộng no gây ra oán hận nó qa,hate
"Mãi mãi phồn vinh, mãi mãi trường tồn",normal
"Đường nó bền hơn, lâu hư hơn, đẹp hơn, hoàng tráng hơn,... Thì tao tin chứ bảo chi phí xây rẻ hơn thì ngu si mới đi tin, lều báo!",hate
uh,normal
Dẫn ông già ra vỉa hè đầu ngõ uống trà đá Tùng êiii~,normal
Hoàng Xuân Tâm sao đâu dm,normal
Nguyễn Quốc Vinh SuBaSan,normal
Quốc Bảo Lê thấy giống ai ko :)),normal
hồi nhỏ đi ngoài đg bị chim ỉa lên đầu rồi,normal
vcl,offensive
mượn song được thông ass không,offensive
Tú vẫn mãi ở đây với abe:)),normal
Bên xứ dân chủ nó nghe lén điện thoại mà có ai bảo sao đâu 🐧🐧🐧,normal
Hung Nguyen Ba nghe mấy thằng nói câu này sao ngứa đít thế hâh,normal
Nghe vô sinh nhưng bác sĩ lại bảo cưới,normal
HN còn bận chữa cháy chung cư,normal
"Ông CAN liên quan gì ? Cái này liên quan tới UBND xã mà =,=",normal
Nhìn cây bút của chị là biết chị cũng 49 5normal à :)),normal
"Chinh Lee mùa dịch khó kiếm show, thử lần biết đâu sau này đời lên hương bạn eii 😌",normal
Hqa mới ngửi mùi của sena nên nghiện mùi đit. Hả thầy=))),hate
Film cũng ổn nhưng thích mấy đoạn hù giật gân ghê luôn á 😆,normal
Co môt thu Tương luc nao cung nghi vê nhan dăn như văy lam cho nhưng ngưoi dăn Viêt Nam răt yên long . Pho Thu Tương Vi Dai,normal
Không lo chết đóii ^^,normal
xem giọng cười mình lại chán đéo muốn nói 🤦,offensive
có cứt,offensive
Tùng biết đi xe đạp chưa ạ?,normal
Chi oi chi giau qua cho em xin mot it di nha chi noi vay chac gi chi cho dau ha chi,normal
Châu Châu thích thực sự,normal
Cực kì thuyết phục:)(,normal
Năm nay Tùng Sói lại phải ăn bánh trung thu nhân mỡ hành rồi,normal
"Khùng quá thì đi chết sớm cho đỡ mang khẩu nghiệp mẹ ơi, già sắp chết ko lo nghĩ ngơi cho khỏe, suốt ngày lên xàm lồn cho chúng ghét",hate
vai rớt cô rô na :)),normal
Tạ Duy Ân xấu hổ quá :))))),normal
Xuất sắc từ vị trí anh Độ,normal
Đâu đó trên fb tớ,normal
Bọn này nó không biết nhục nhit,normal
Tam kê gáy :))),normal
biển nhiễm độc! giờ trâu bò lợn gà lũ cuốn luôn! miền trung tụi em cạp đất ăn zần rồi ạ! nhờ ơn đảng!,offensive
Chet me may chua con kkk,hate
Giờ này ai uống nửa?,normal
Ủa bả ở Cai lậy kìa 😆,normal
Ỏoo trend sịn vãi :33,normal
"BiẾt thì làm gì hả lũ ngu. Ngoài biển đảo đọ súng, bị tàu khựa nó bắn là chn xảy ra như cơm bữa. Ngon thì vác súng ra mà giữ đảo :)) xem có dám ra không",hate
Nguyên Phạm hôm nay anh mới thấy.,normal
Thân lăm bây giò lại căn buôi nhau,offensive
Thế thì cháu cũng chịu mấy chú luônnn,normal
Đume lấy tiền đô đi đường quyền nó cô 💵💵💵,offensive
có ai đó tốt bụng làm ơn cho em biết chuyện gì đang xảy ra đi =.=!,normal
Hoàng Quản nà như nào hả ck :o sao đọc khó hiểu thế,normal
Anh em học trò thầy ba like avt hộ tôi :((,normal
Pham Quang Thanh quẩy chưa :)),normal
Nhìn tùng sói men vd 😗,normal
Vũ Văn Thuân =))),normal
Abe muôn năm,normal
Con iu cô hiếu 😊,normal
Luong Ngoc Tran Anh Duong có đi trà sữa thì makeup sương sương giúng như này nè hate chị,normal
Hà Thu Phương hay lắm :)),normal
oke anh êii,normal
Clm...:))),offensive
Cô ba nạp cho con cái cac viettel đi cô ba normal97974hate3hate6,normal
Hoàng Xuân Tâm Tùng đi ỉa lúc mấy giờ bạn biết ko sao mà ko biết nó dùng lồn đi cmt dạo,hate
ba khung,hate
Cái gì k mua được bằng tiền thì sẽ mua được bằng nhiều tiền,normal
Ủng hộ Abe nào mùa sau thi đấu cko skt,normal
Ai tự tin trúng giải cho em xin ké con đề đi =)),normal
Abe vui lên đi :<3,normal
Chị ba này là đàn bà thiệt hay đàn ông vậy chời? Hông hỏi thiệt,normal
Thầy t đó,normal
Quốc sư Trần Dần sao nhìn thấy xuống mã quá vậy liệu có qua khỏi mùa dịch Covid này kô ?,normal
Con già này toàn quay ngoài dduong,normal
Chịu anh B5hate luôn,normal
H ms thành trend 😂😂,normal
I love you chu cờ mo 🤣🤣,normal
"Đạt Hồ Thành đây đm , báo vs chí",hate
Nói vậy ông Trần Dần tâm cũng ko đến nỗi có ông cũng vui,normal
Bo chj ba cung co Lon nua ha,hate
Hóa độ lên con đường XHCN bỏ qua bước TBCN,normal
Vũ Bình Dương điệu cười của a kị h kìa 🤣🤣🤣,normal
Con chó này bêde ah mọi người,hate
Cái này hỏi mấy Anh chống tham nhũng,normal
Hong kong là tấm gương sáng chói cho cả thế giới hiểu được giá trị của tự do phải đánh đổi bằng sự dũng cảm kiên trì và đoàn kết để từng bước giành thắng lợi ..,normal
Óc...,offensive
Be de co long dau ma chuoi long,normal
Nhung Đặng đưa anh T chị H coi :)),normal
Bữa nào lấy cây đơm vô đầu Sena offensive lần đi Abe !!! Nó giỡn mặt hơi nhiều 😂,normal
Chỉ có trấn thành thoi mày ơi. Làm gì có chấn thành,normal
"Mấy ông sống từ từ lại đi, gi mà sống nhanh thế",normal
Tấu hài gamming,normal
Doanh nghiệp thì cũng là dân. Nói chính xác là lấy đất của người này giao cho người khác . Và quan chức được hưởng lợi từ chênh lệch giá đất cực khủng. Đó chính xác là sự cướp bóc.,hate
thầy mà là gia cát gì gia heo thì có =)),normal
Kk,normal
Buồn của mãnh thú😂,normal
853456768,normal
Đức Mạnh Cứng clmm,offensive
biết bao nhiêu vụ chết người bị ém ko thể tả nổi..ở VN khủng bố ko phải là đánh bom mà là giết ng giấu tay,hate
Tôi chẳng hiểu gì cả .!!! Có lẽ đó là câu ... Nói thật đầu tiên trong cuộc đời của Chúng .!!!,hate
offensive cá nhân làm ảnh hưởng cả offensive đất nước😢,normal
:)) uiiiiiiiiiii,normal
Anh em sinh đôi =)))),normal
Con yêu nghiệt ở đâu trồi lên dậy,offensive
Toàn vụ hài cười ra nước mắt.ảnh Tuổi trẻ cười,normal
Chỉ sợ cu ló ra,offensive
Mỗi đợt iphone ra đều rất siêu việt với những tính năng vượt trột. Chỉ có nhược điểm duy nhất là mình méo có tiền mua thôi😥,normal
em tú ánh sáng :))),normal
Nhanh lắm 😏,normal
☹☹☹,normal
Quấc sư giác ngộ + sản rồi sao?,normal
thương a ba :(,normal
hatexx,normal
Kim Oanh Phương Ngân có khi nào Lê nhớ r cười k ta Lê Lê,normal
Kiệt Phạm abe giữ vd ko che rồi,normal
"cai mon vo.5 ong luc to,hoc vao tau hoa nhap ma,cam sung ban ko dung dich,cam giao chat cung ko dut.ong tran dan nay ,tap vo khi cong khoe den noi bay gan het rang.",hate
"Cô Minh Hiếu đôi lúc hơi thô tục, nhưng những lời chia sẻ của cô hết sức chân thành, không màu mè, nó xuất phát từ trái tim. Đó là lí do nhiều người yêu thích cô. Thương cô.❤❤❤❤",normal
"Người ta vào làm miễn phí, Nhật thì đã nổi tiếng thế giới về công nghệ, sự nghiêm túc và giữ lời. Nếu là người bình thường, có tâm lẽ ra ông phải vồn vã mời người ta vào, ko tin gì thì yêu cầu cung cấp thông tin kiểm chứng, đằng này lần nào ông cũng nó",normal
Mai mot co Hot Girls chua thue,normal
Có ai nghe nhạc cả rap thấy ná ná giống Bình Gold k ạ?,normal
@Lan Nguyễn nam sao nói tiếng nữ v,normal
Tôi gọi là Chínese virus,normal
nó lại là vl a ạ,normal
Đù mé,offensive
Chắc chúng quan phụ mẫu thích lũ về lắm đây. Để có tiền thu về mỗi cơn lũ.hehe,normal
Nguyễn Thanh :)),normal
"Bài viết này lệch lạc. Chủ nghĩa dân tộc không tồn tại trong chế độ cs do đcs cai trị. Từ thời Mao đến nay đcs TQ đã áp bức và giết hại gần 6normal triệu người Hán qua hàng loạt các vụ thanh trừng đẫm máu như CCRĐ, cách mạng văn hoá, đại nhảy vọt, chống xét lại, Pháp luân công...... một đảng cai trị và giết chính dân tộc mình thì có được coi là theo chủ nghĩa dân tộc không??? Bài viết rất thiếu khách quan và ngộ nhận.",hate
Nghe mà giận tím người,offensive
Moaz,normal
B ns chuyện theo phong cách người ghen ăn tức ở,normal
Nguyễn Mai Linh đi làm mẫu make kìa :>,normal
bá dơ quá a be ơi 3,hate
Du học Úc sao bằng chuyên toán cao bằng dc,normal
chịu,normal
Mai lại có cái ảnh đầu bố sang con ... con sang bố,normal
Add iên tâm nó vẩn còn đó mà trong tay người khác thôi ah,normal
Minh Phạm chợt nhận ra trong túi làm gì có tiền??,normal
Chị oi củng muón cho cái mủi như như của chị mà ong bác hồ ko cho pép chị oi,normal
Vở hài quá hay trong mùa dịch nCovid!😀😂🤣,normal
Huỳnh Quốc Chương ninh mà,normal
Học trò của thậy ở khắp nơi:<<,normal
6:hate5:normalnormal AM,normal
Vũ Tuấn 😂😂 kkkk,normal
anh Nói phét thế de anh lên chức da chu cu chờ offensivenormal hoặc hate den 3normal năm nữa sẽ tốt thôi,normal
Um từ cái chỗ nghe lời chi ba vàng mã chửi người ta wa nên minh ko thít minh hieu giờ bt vậy rồi thấy cung tội mà minh hiếu mà cũng bị lừa dc nua sao,normal
"Chỉ có dân đen là chịu mọi sự bất công ở xứ sở này ,tội nghiệp cho cháu Hải offensivehate năm chưa được xét xử cho đúng , tôi theo dõi thấy nhiều việc mờ ám do con người cố tình tạo ra",offensive
Bảo Bảo thời gian trôi thật chậm,normal
Kim Ngân make cho chị Nhung offensive7 ý,normal
Đổi tay kìa các ông để ý kìa,normal
Tuấn Lê fan jack dạo này nhạy cảm như tụi fan btS ấy :)),normal
"Để nghị nhà nước đưa ra hình phạt đích thực, ko phải là tiền cho mọi người trốn ko chịu cách ly động não offensive chút",normal
Cho em voi,normal
Hehe . Quân đội.CA hay bất cứ tổ chức đéo nào ăn lương nhà nước từ thuế của dân lao vào cứu hộ là việc quá nỗi bt khi trách nhiệm của họ phải thế. Đấy là công việc đéo có j j đáng nói mà tôn vinh cả.Anh PA tự bỏ tiền túi và kêu gọi mọi người là tự a ta làm tự lòng tốt của anh ta ít người làm đc thật đáng ngưỡng mộ.,normal
Hí anh em!!,normal
Lai nha kkk,normal
Trần Thanh Thiện Phii Anh Tám Phan Đức Trọng Huấn có lẽ nào là e gái lúc nãy kkk,normal
Nguyễn Thị Bích Nhu Cái này là hình cánh hoa nha.,normal
Hôm nay bỏ liêm xỉ ra xin offensive like AVATAR ạ !!,normal
Trẻ con hư là tại ai ? Chỉ khổ xã hội,normal
Hạnh Nguyên Lê Tài Phạm Dương Hà Thư =)))),normal
"Thực ra, người Phụ Nữ mới là lực lượng tạo nên động lực, sự sáng tạo và là sức mạnh quyết định sự hưng vong của xã hội. Xã hội nào trân trọng, biết ơn người phụ nữ, xã hội đó sẽ phát triển bền vững.",normal
Vailon :)),normal
Các vợ tương lai của em ngủ ngon nhé =))),normal
Ha Trinh Thu cũng có mặt ở nhiều điểm nóng nhể,normal
Mời em về với tộc của anh 🤣,normal
Not,normal
bác chần dần chà bá mà có mệnh hệ gì chắc con buồn lắm,normal
Má này chưa thấy quan tài chưa đổ lệ nè vậy mà còn chưa xấu mặt sao mà còn lên mạng chửi ta hoài thứ gì đâu á,hate
Okei Abe nè =))),normal
Ổng Vui mà bạn,normal
Nguyễn Minh bo cua Ngọc trinh corona,hate
Dù có ra iphone 3normal đi chăng nữa anh mixigaming vẫn không đẹp trai bằng anh Độ =))),normal
cho em xin cười vào mặt cái ông này phát,normal
Nguyễn Thái Hà Tại đấy là Idol e !,normal
"Ảnh hưởng chung toàn thế giới chứ có riêng gì việt nam. Việt kiều hàn thì phải về, nhật đài thì cũng méo mồm vì ko có tăng ca :)))",normal
Quan vận động offensivenormal đưa dân offensive. 😂😂😂,normal
Mấy bạn thiếu hiểu biết đi chửi người ta. Lên trang chủ của who xem guidline của who về việc sử dụng vacxin cho các nước đang phát triển nhé. :) nó rẻ đâu có nghĩa là nó phù hợp vs Việt Nam. Bây giờ ko google có bạn nào biết quinvaxem là vắcxin cho nhữ,normal
Nó về rồi a ơi nó về tránh dịch,normal
Rủ cả team làm vlog ở cùng nhau offensive ngày không chửi thề đi anh ơi :v,normal
Ko co dây gi dài bằng dây kinh nghiêm nên rút hoài ko hêt,normal
Cứ là chính mình thì rồi sẽ có người đến rồi ở lại với chúng ta. Đừng theo đuổi một ai cũng đừng để ai theo đuổi mình cả :))),normal
"Nếu vậy lên báo chí nhỉ, sao ko ém luôn?? Ở Anh hay Mỹ cũng có mấy ông nội vì lợi ích cá nhân mà ảnh hưởng người dân, sao thằng chó ad này ko bảo COCC?? Hay thằng ad này phản động theo thằng Mỹ",hate
đời nào bánh đúc có xương,normal
Trần Sang viết đúng chính tả đi rồi nói chuyện heng 👌,normal
Đc vl anh eiii =))))),normal
"Hello idol ,, nếu Thắm còn tồn tại <3",normal
Cô dễ thương quáaaa.,normal
Truy cập vào web của các bác lập ra để check in và kiếm gái :3,normal
Rồi đến offensive lúc nào đó sela ơi cứu anh :)),normal
Pham Yen Nhi lâu rồi mới thấy Nhi á.:<<,normal
"Ơ gì war z , em nói zui thui mà @@",normal
"Nó bị chó nhập rồi đm chạy nhanh không nó cắn chết bà bọn mày, ở đó mà hỏi lsao nữa",hate
Nghe có vẻ vô sinh nhưng mà lại có thai🤣,normal
Quốc Vương thì tui thấy sao nói vậy mà vương?,normal
Clg v,offensive
Pé Heo Vân coi chừng đó nha :v :v :v :v :v :v :v,normal
Huyền Mun nhưng hỏi vô lý😅,normal
Đấy là con người mang niềm tự hào của Việt Nam,normal
họ nói cái j thì kệ họ đi,normal
Cực kì thuyết phục! 😀,normal
Buồn thực sự.k biết nói gì.vì sự ích kỷ của bản thân mà cả đất nước phải gồng gánh,normal
Dạng háng chứ đâu,normal
Sống chậm lại để yêu thương nào các bạn 😪😪😪,normal
Thề chứ hate bố con nhà này ghép mặt nhau là hợp lí vlone,offensive
Like,normal
Bạo hành gì mà thầy toàn cười ko vậy =)),normal
"Mới trở lại vs đag thử thay đổi dòng nhạc khác nên nghe chưa quen tai thôi. Nếu thích thì ủng hộ trước đi rồi ý kiến sao, còn ko thích đừng nghe đừng xem và đừng bình luận:))",normal
Cảm giác khó chịu 😔😔😔,normal
Quỳ,normal
Nó thích mày lắm rồi 🙂,normal
Lon tuoi roi kok co net gi het kok so dau voi gia dinh sui gia cuoi ha ma,normal
Thầy dạy em không được xạo lồn mà ?,normal
Chi ba ben don nha lam neo nha thi o nha nuoc cap,normal
🤣🤣🤣,normal
:))) hay anh,normal
Đỉnh kout,normal
Anh hùng lúp thế kỷ hateoffensive,normal
Spider Man =)))))))),normal
Nghe hư cấu như thật ra nó rất hư ảo :))),normal
Dám đốc Vũ Hoàng Lân sao serious quá zậy,normal
Ồ,normal
Sau bao lần thề xoá kênh thì thầy đã đc nút vàng 🙂,normal
"mình mới mua cái này cho ck dùng, phê lòi",normal
mai thúy,normal
thương a ba :(,normal
Mong anh Lân một tuần phỏng vấn Idol Tiger một lần cho thỏa nỗi mong chờ. Ai đồng ý cho một 👍 A men,normal
Chậm clmm,offensive
Để thế tranh thủ làm phát cho nhanh,normal
Phụ nữ cần offensive con cu to như cuộn giấy vệ sinh và dài hatenormalcm anh ạ 🙂,normal
thầy book giáo án mới cho e:(( a be cứu e vs,normal
Ba nay don ve sinh ben my i,normal
Những thằng liếm no nó chuồn rồi!,hate
Nhìn mặt tao có giống đang quan tâm mâý con cua không,normal
Nhờ học kiến thức của thầy em từ học sinh giỏi bh phải thi lại hai môn :)),normal
Phạm Văn Lộc chúc hay mỗi tội chính tả nên như lol :)),hate
Bớt hạnh họe xem nào,normal
Facebook của cô Minh Hiếu là gì vậy mọi người,normal
Nhin cai moi cat y nhu bi khuyet tat. Ghe that,normal
"Mr Trần Dân. Quá hay ""ông đúng là co vấn đặc biệt canh tay phải của tt Trump ""xem rất vui.",normal
em cảm ơn anh đã chúc cho những thí sinh hatekoffensive có offensive kì thi tuyệt vời em đã bớt lo lắng hơn rồi a,normal
Nhờn với Đông Lào à :>,normal
Ngầu men,normal
Củ Cà hay (y),normal
Cô ba gì đâu mà râu ria đầy mồm,normal
Văn Trường dell nhịn đc cười 🤣,normal
"Bác Trọng : ""uy tín Việt Nam trên trường quốc tế lên cao, được nể trọng và có tiếng nói trên trường quốc tế"" =))) Lol",offensive
Chưi cho nhiêu vô ơ đai loan nhiêu ngươi băc lăm đo con no đên cho may offensive trân ko cân quy lay đâu nha,hate
Bản này đẹp hợp anh ưi,normal
"Ai nói niềng khay trong suốt không hiệu quả thì là do chưa biết với Leetray rồi. Mình đã kiểm chứng nha, niềng được nửa năm rồi. Anh chị em có nhu cầu niềng thì tham khảo nhé",normal
Thời gian không cho phép 😕,normal
hate,normal
Ngọc Mỹ cánh hoa kìa :))),normal
Đậu Quỳnh Nhi k qtam mà thấy tn khá nhiều,normal
Looks like lon,offensive
Dân quân???,normal
Tao hỏi thật trang này phải phản động k tao theo vs 😂😂😂,normal
Vcl nghỉ me,offensive
Kéo đàn violin thì làm đếch gì được.,offensive
đợi cc,offensive
bú nhanh,normal
Lam giong bede ws,offensive
T đang nhìn clgv 🙂,offensive
Khánh Toàn,normal
Phạm Văn Lộc chính tả như lol lộc ạ,hate
Chắc trái đất tuyệt chủng quá:((,normal
Đoàn Duy Diện đc a ơi,normal
offensive giáo án mới =]]]],normal
Tôi hiểu các anh đến thế là được rồi,normal
đế quốc tư bản ngoại bang thì muốn gắn hate cái đảo đó vào việt nam ! còn lãnh đạo đông lào thì lại muốn gắn cả việt nam vào dưới đít trung qq !!! thật oan nghiệt,hate
Nhỉnh mặt là thấy ác quỷ rồi,offensive
"Tao biết ngay là có quảng cáo trá hình mà, vừa bút vừa thuốc",normal
"Khanh Pham đấy là mấy cái thể loại âm nhạc của chúng mày, nhạc Sơn Tùng trẻ trung có vần điệu vươn xa nước ngoài và nước ngoài chỉ có thể nghe nhạc như thế . Mày thử mang nhạc jack của mày ra nước ngoài xem có bị cười vào mặt không ??",hate
Hix,normal
Lê Thị Hương Giang hot trend ngày nào cx làm,normal
Cực kì thiết phục !,normal
Mi nô đủ đẳng cấp với Minh Hiếu đâu 😊,normal
Vấn đề bv đi ad e mình bục ruột r khám ở bv xong chụp xquang các kiểu dm bác sĩ vẫn nói ko sao giữ offensive tuần bảo xuất viện thì ko cho may hôm qua kịp xuống hà nội khám nta bảo mổ bác sĩ mà chả khác j ăn cướp chụp xquang thì nó bảo phải chờ mai ms chụp đc hl v,offensive
Kim Thanh đm thanh nhé,hate
"Đây là dấu hiệu của tết gần kề.,😟😟",normal
:)) thấy nó vô duyên sao á,normal
đào tươi nha,normal
tầm này năm ngoái 🙂. năm nay mh để đầu nguyên vẹn k trao cho ai hết.,normal
😆 lớn vẫn muốn xem ns j e sói,normal
Hôm nay Trung sẽ sống thật với giới tính của Trung :)),normal
Thế đéo nào giờ lại bay được vào cái page này? Cơ mà Ad chửi hay tởm lợm luông. Méo liên quan đâu nhưng kết mịa ad rồi và e muốn bái sư.,normal
Cực kì thuyết phục :))))),normal
"Trần Dần nói là mình cũng là yêu nước kìa, đã thay đổi tư tưởng đấy",normal
Anh ba phải sinh hoạt lại giờ giấc.. chứ thấy là thiếu chuyên nghiệp lắm.. những cựu tuyển thủ vcsa.. yêu mến SBTC nên em mới góp ý,normal
Gặp mình dọn ra ngoài nhậu cho oách xong đi taxi về kkk,normal
Cô qua học thêm vs t,normal
Hô hào tuyên truyền quyết tâm phòng dịch nhiều rồi một số người vẫn cố tình kô tuân thủ cách li ô phải dùng tới nắm đấm thôi.....,hate
Phuc XO ?,normal
Chương Đình Ias xin vid bạn,normal
An ủi người ta đi các b,normal
Trần Diên Dưỡng Omg 😮😮,normal
Bây h so hay sam gì nhìn cũng đ dám ăn 😢,offensive
Thuốc lào cao bằng hút phát phê đến đỉnh não nha các bạn🙊,normal
"Mình cũng muốn đẹp lắm, nhưng sợ tuong lại bị bệnh ung thư,",normal
Nấu nổi canh chua như cái bả lồn vậy ai dám ăn. Tao nói hả cái mặt của mày nhìn như trái hủ qua,hate
Ok tao lên fc rồi ae ơi. Xin offensivelike đc không ahha,normal
thử live stream đố anh bắt được em ai ngờ đố em chạy được anh đấy,normal
"Chúc mừng con quỷ này facebook nó bị hacker việt nam đánh sập rồi,toàn bộ đồ mua để bán online nó để ăn rồi kkk.( thực ra nó là phụ hồ nhé ).",hate
Mk,normal
Hương Thảo no comment chỉ để mặt cười,normal
"Nguyễn Anh Phước t chửn bị nửa lít axit, chặt offensive cái t tạt dô tay liềnnnn",normal
mua những loại sách này thật khó,normal
Hay y cj,normal
toàn giáo án lủng,normal
Tấu hài như nhau :)),normal
Miệng con này còn thúi hơn cái hầm cầu,hate
Sạo lol quá,offensive
Haizzz....lại câu chuyện sợi dây kinh nghiệm. Rút mãi ko hết sợi dây. Dây dài vãi.,normal
Phan Mạnh Cường ??? Mình là hàng xóm à mà biết nhau rõ thế??? Ơ mà nhà b ai xung phong tạch chưa để nhà mình còn đề phòng dịch bệnh nghiêm túc hơn,normal
"Nguy hiểm , vì chút lợi nhuận trước mắt mà hủy hoại môi trường thành vùng đất chết ngày càng rộng ...",normal
Sale 99% thì mua,normal
Nguyễn Trọng Hiệp được của lóo,normal
Đoàn Duy Diện ở đâu v,normal
Ê. Sao tụi mày ko đi kiện kìa. Ngồi đó gõ bàn phím mạnh tay thế?? Đau tay đây.,normal
Chị đi mỹ hả.sao chị đi vậy.,normal
Không dám tỏ tình thì mời các em về với tộc của anh?,normal
Điệp Thương buồi a mày,offensive
"Báo này viết thiếu. Tiệp về VN từ hôm hate5 rồi, đến hôm 9/3 bị sức ép từ cộng đồng nên thành phố họ cho đi xét nghiệm nhưng ở trong video thì lại đưa đi cách ly. Tính từ hôm hate5 đến hom nay là mùng offensivenormal thì là offensive5 ngày thời gian ủ bệnh đã hết thì còn cách ly người ta làm gì ?",normal
ad càng ngày thấy càng ngu thì fải,hate
Phang mẹ nhau đi,offensive
Giông giống con tâm thân,offensive
vui vẻ ko quạo :))))),normal
"Ở nhà vẫn đồng lòng với dân tộc được bác ạ, không nhất thiết phải ở trường đâu bác ơiiii😣",normal
nghe nói tết đến,normal
Xin vd b,normal
Thiết nghĩ thầy sẽ mở lớp dạy múa :),normal
Hồ Viết Thắng,normal
Của gà rán đấy,normal
Chúng nó đang bận vơ vét thanh lý đất nước này,hate
ở Việt Nam tụi tao xuống đường suốt mà :))),normal
Khánh Vy ngộ ha 🙂,normal
Thế đây là gì vậy ad... có nhầm với kicm không vậy ... Mù chữ rồi à,normal
xàm lồn,offensive
Ảnh thu thập đc.,normal
Bài này nghe không hay như những bài trước ý kiến riêng,normal
Ông trọng cao tuổi rồi mà vẫn giữ chức vụ to ghê.,normal
Anh Tuân cười hoài .... Dễ thương,normal
Tin đc không,normal
Cô Lan cười duyên ghê,normal
HÔ + MÔI DẦY + THẤT HỌC + VÔ VĂN HÓA = LINH CÁ LÓC CÓC 💩💩,hate
Linh Chi mình sai. Mình xin lỗi.,normal
Tặng ông offensive like,normal
"tội nghiệp con nhỏ, khùng lâu năm",hate
Đc thế này thì còn gì bằng 😂😂,normal
Hoàng cung Thúy Kiều nước tư bản là lone gì za,offensive
Khi K còn cs. ĐMCS,hate
Đc ván hay ông giáo gáy khét vc=)) 🥰,normal
"Bể manh rồi, cô vi làm quốc sư Trần dần be mảnh, ngài đã không cảnh báo trước khi cô vi hỏi thăm, làm dieu dung cơ đồ",normal
Mặc đồ sang mà đâu có xấu nói thiệt á,normal
Thu Hít trẻ trâu,hate
nà ní,normal
Ghế xịn vl,normal
Cực phục thuyết kì,normal
Ma Quốc Luân ko phải kì thị,normal
Đỗ Ngọc Phương Trinh Lê Nguyên Thảo Chiêm Khánh Ngọc Ha Huynh Ngoc Anh PhạmJen Phí Phương Thảo mừng rớt nước mắt luôn á mọi người ơi :))))),normal
Linh Phan ừ,normal
"mật độ dân cư đông , không có quy hoạch rõ ràng , chết vẫn là thằng dân thoii",normal
Quẩy lên anh em!,normal
('-'),normal
Coi giải trí nè mấy bợn kkk,normal
ngươi tinh trên chiên trân . mai đinh gi đây,normal
Vụ gì vậy,normal
Thang ngu k biet do la co gi a,hate
Phía sau offensive người đàn ông thất bại là offensive người đàn bà xui dại,normal
Thấy thầy phụt có kích thích ko :😍😍😍,normal
"Đoàn Chinh con quái vật chắc được xuất hiện offensive,hate phút trong bóng tối",normal
Ngu na noi tren troi duoi dat k,offensive
Nghe có vẻ mina nhưng lại là abe :)),normal
Mãi méo đc fan cứng,normal
Thế ông ad có biết một loạt phóng tên lửa (loại tên lửa hệ Ca-chiu-sa) để dọn bãi tốn bn xiền ko? Một loạt của một xe có khi đã cỡ trăm triệu (hay cả tỷ).,normal
Mái tóc bổ luống huyền thoại thời đan trường :)),normal
"hơi buồn một chút, nhưng một mình vẫn hơn..",normal
